ImageId,TP,Label,ObjectId,ParentId,Area,Mean,StdDev,Mode,Min,Max,XM,YM,Circ.,IntDen,Median,RawIntDen,AR,Round,Solidity
pXyl-region4-2__t1_phase_analysis,1,signal:0018-0051,17,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0019-0052,18,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0020-0059,19,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0021-0066,20,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0022-0065,21,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0023-0072,22,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0024-0075,23,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0025-0074,24,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0026-0073,25,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0027-0080,26,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0028-0080,27,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0029-0084,28,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0030-0085,29,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0031-0092,30,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0032-0096,31,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0033-0097,32,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0034-0095,33,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0035-0102,34,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0036-0101,35,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0037-0100,36,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0038-0107,37,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0039-0108,38,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0040-0104,39,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0041-0115,40,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0042-0120,41,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0043-0119,42,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0044-0125,43,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0045-0140,44,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0046-0135,45,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0047-0145,46,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0048-0148,47,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0049-0149,48,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0050-0147,49,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0051-0157,50,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0052-0149,51,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0054-0153,52,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0055-0160,53,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0056-0172,54,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0058-0183,55,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0061-0205,56,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0063-0205,57,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0064-0203,58,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0065-0203,59,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0066-0202,60,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0067-0206,61,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0068-0211,62,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0069-0214,63,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0070-0211,64,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0072-0241,65,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0073-0246,66,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0074-0243,67,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0075-0253,68,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0076-0252,69,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0077-0252,70,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0078-0259,71,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0080-0270,72,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0081-0271,73,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0082-0285,74,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0083-0288,75,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0084-0284,76,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0086-0313,77,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0087-0318,78,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0088-0330,79,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0089-0328,80,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0091-0330,81,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0092-0348,82,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0093-0351,83,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0094-0353,84,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0095-0361,85,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0097-0380,86,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0098-0377,87,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0099-0391,88,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0100-0389,89,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0101-0399,90,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0102-0398,91,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0103-0406,92,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0104-0412,93,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0105-0414,94,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0106-0411,95,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0107-0418,96,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0108-0421,97,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0110-0426,98,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0112-0438,99,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0113-0444,100,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0114-0455,101,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0115-0446,102,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0116-0450,103,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0117-0459,104,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0118-0464,105,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0119-0466,106,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0120-0477,107,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0121-0473,108,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0122-0477,109,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0124-0487,110,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0125-0489,111,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0126-0489,112,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0127-0495,113,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0129-0510,114,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0130-0510,115,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0131-0516,116,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0132-0518,117,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0133-0526,118,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0134-0522,119,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0135-0527,120,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0136-0534,121,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0137-0538,122,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0138-0543,123,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0139-0547,124,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0140-0544,125,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0142-0560,126,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0143-0565,127,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0147-0577,128,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0148-0583,129,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0149-0592,130,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0150-0594,131,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0151-0597,132,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0153-0607,133,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0154-0608,134,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0155-0618,135,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0156-0619,136,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0157-0628,137,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0158-0637,138,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0159-0631,139,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0160-0640,140,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0161-0651,141,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0165-0673,142,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0167-0671,143,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0169-0682,144,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0172-0687,145,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0175-0697,146,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0182-0720,147,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0183-0726,148,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0187-0732,149,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
pXyl-region4-2__t1_phase_analysis,1,signal:0189-0741,150,-1,0.0,nan,0.0,0.0,65535.0,0.0,nan,nan,0.0,nan,65535.0,nan,nan,nan,0.0
